Forecast timestamp,Position,Forecast base,2 metre temperature,Minimum temperature at 2 metres in the last 6 hours,Maximum temperature at 2 metres in the last 6 hours,Relative humidity,Total water precipitation,Wind speed,Downward short-wave radiation flux,Surface latent heat flux,Surface sensible heat flux,Surface net solar radiation,Surface net thermal radiation
2020-02-18T23:00:00+01:00,50.675,2.9,2020-02-18T04:00:00+01:00,6.547570800781273,,,82.48104858398438,3.7470703125,20.707614041864872,5684538.375,-5145056.0,1356937.0,4867043.125,-2407502.0
2020-02-18T23:00:00+01:00,50.675,3.05,2020-02-18T04:00:00+01:00,7.082727050781273,,,81.91854858398438,3.525390625,20.410739041864872,5912890.375,-4594144.0,633481.0,5118947.125,-2566478.0
2020-02-18T23:00:00+01:00,50.725,2.95,2020-02-18T04:00:00+01:00,6.789758300781273,,,82.19979858398438,3.7216796875,18.738864041864872,4762426.375,-5045216.0,2176649.0,3933155.125,-2064718.0
2020-02-18T23:00:00+01:00,50.725,2.975,2020-02-18T04:00:00+01:00,6.809289550781273,,,82.01229858398438,3.537109375,18.957614041864872,4740922.375,-5269984.0,2293385.0,3959523.125,-2019918.0
2020-02-18T23:00:00+01:00,50.675,2.875,2020-02-18T04:00:00+01:00,6.517297363281273,,,82.66854858398438,3.91943359375,20.270114041864872,5884218.375,-4996064.0,1033865.0,5020643.125,-2408782.0
2020-02-18T23:00:00+01:00,50.725,3.025,2020-02-18T04:00:00+01:00,6.826867675781273,,,82.07479858398438,3.169921875,19.879489041864872,5193530.375,-5413344.0,2103433.0,4354531.125,-2109006.0
2020-02-18T23:00:00+01:00,50.675,3.025,2020-02-18T04:00:00+01:00,6.931359863281273,,,82.13729858398438,3.47412109375,20.973239041864872,6012218.375,-5692896.0,1912457.0,5053667.125,-2460238.0
2020-02-18T23:00:00+01:00,50.725,3.225,2020-02-18T04:00:00+01:00,7.287805175781273,,,82.57479858398438,2.625,19.285739041864872,4866874.375,-5673952.0,2306185.0,4125667.125,-2086990.0
2020-02-18T23:00:00+01:00,50.675,3.225,2020-02-18T04:00:00+01:00,7.015344238281273,,,86.19979858398438,3.80126953125,15.926364041864872,5850938.375,-5053408.0,1141897.0,5037539.125,-2537038.0
2020-02-18T23:00:00+01:00,50.675,3.325,2020-02-18T04:00:00+01:00,6.824914550781273,,,86.76229858398438,4.11669921875,15.129489041864872,5612858.375,-5797344.0,2191497.0,4706531.125,-2349134.0
2020-02-18T23:00:00+01:00,50.675,2.975,2020-02-18T04:00:00+01:00,6.665734863281273,,,82.32479858398438,3.48095703125,21.332614041864872,5664058.375,-5330400.0,1577609.0,4797923.125,-2254158.0
2020-02-18T23:00:00+01:00,50.675,3.075,2020-02-18T04:00:00+01:00,7.225305175781273,,,81.41854858398438,3.53955078125,20.129489041864872,6037306.375,-5140960.0,991369.0,5187299.125,-2574670.0
2020-02-18T23:00:00+01:00,50.675,3.1,2020-02-18T04:00:00+01:00,7.239953613281273,,,82.32479858398438,3.54296875,19.332614041864872,5861690.375,-4571104.0,722569.0,5076195.125,-2647886.0
